bid_url,awarding_body,posted_date,bid_title,solicitation_number,bid_due_date,bid_due_time,bid_status,submission_method,county,x_coordinates,y_coordinates,naics_codes,naics_numeric_codes,naics_written_codes
https://vendors.planetbids.com/portal/39503/bo/bo-detail/127288,City of Glendale,03/06/2025,FORD MAVERICK XLT WITH POLICE UPFIT,404055,03/20/2025,11:00am,Bidding,Electronic and Paper,Los Angeles,34.3155072,-118.209681,"6000 - Automotive And Trailer Equipment And Parts;6500 - Automotive And Trailer Bodies, Body Accessories, And Parts;7000 - Automotive Vehicles And Related Transportation Equipment (Including Trailers)",6000;6500;7000,"Automotive And Trailer Equipment And Parts;Automotive And Trailer Bodies, Body Accessories, And Parts;Automotive Vehicles And Related Transportation Equipment (Including Trailers)"
https://vendors.planetbids.com/portal/39503/bo/bo-detail/127413,City of Glendale,03/10/2025,CHEVY TAHOE – 9C1 PPV (K9),404057,03/21/2025,11:00am,Bidding,Electronic and Paper,Los Angeles,34.3155072,-118.209681,7000 - Automotive Vehicles And Related Transportation Equipment (Including Trailers),7000,Automotive Vehicles And Related Transportation Equipment (Including Trailers)
https://vendors.planetbids.com/portal/39503/bo/bo-detail/127412,City of Glendale,03/10/2025,THREE (3) CHEVY TAHOE – 9C1 PPV (K9),404056,03/21/2025,11:00am,Bidding,Electronic and Paper,Los Angeles,34.3155072,-118.209681,7000 - Automotive Vehicles And Related Transportation Equipment (Including Trailers),7000,Automotive Vehicles And Related Transportation Equipment (Including Trailers)
https://vendors.planetbids.com/portal/14058/bo/bo-detail/124434,Orange County Sanitation District,12/12/2024,"J-98, ELECTRICAL POWER DISTRIBUTION SYSTEM IMPROVEMENTS",J-98 Construction,03/18/2025,11:00am,Bidding,Electronic,Orange,33.750631,-117.8722311,0700 - Construction;0701 - General Engineering Contractor (A);0711 - Electrical (General) Contractor (C-10);0713 - Earthwork And Paving Contractor (C-12);0745 - Construction-Other;1025 - General Construction,0700;0701;0711;0713;0745;1025,Construction;General Engineering Contractor (A);Electrical (General) Contractor (C-10);Earthwork And Paving Contractor (C-12);Construction-Other;General Construction
https://vendors.planetbids.com/portal/14058/bo/bo-detail/126922,Orange County Sanitation District,02/26/2025,Video Production Services,CS-2025-664BD,03/26/2025,02:00pm,Bidding,Electronic,Orange,33.750631,-117.8722311,2812 - Communications;2853 - Videotape Production Services;3708 - Communication;0515 - Digital Media,2812;2853;3708;0515,Communications;Videotape Production Services;Communication;Digital Media
https://vendors.planetbids.com/portal/14058/bo/bo-detail/126468,Orange County Sanitation District,02/20/2025,"7-69, NORTH TUSTIN-ORANGE SEWER IMPROVEMENTS",7-69,03/31/2025,10:00am,Bidding,Electronic,Orange,33.750631,-117.8722311,2805 - Architecture & Engineering;2815 - Design;2819 - Engineering;2854 - Wastewater;2877 - Engineering - General;3601 - Engineering,2805;2815;2819;2854;2877;3601,Architecture & Engineering;Design;Engineering;Wastewater;Engineering;Engineering
https://vendors.planetbids.com/portal/14058/bo/bo-detail/126947,Orange County Sanitation District,02/27/2025,Safety Shower and Eyewash Stations Inspections and Testing,S-2025-669BD,03/31/2025,02:00pm,Bidding,Electronic,Orange,33.750631,-117.8722311,"3345 - Water Safety Equipment & Supplies;0832 - Repair Services (Other);1055 - Tubs, Showers, Sinks, Toilets;0101 - Appliance Parts & Repair;0229 - Service Station Equipment, Parts, Repair;0405 - Repairs, Alterations, Miscellaneous, Services",3345;0832;1055;0101;0229;0405,"Water Safety Equipment & Supplies;Repair Services (Other);Tubs, Showers, Sinks, Toilets;Appliance Parts & Repair;Service Station Equipment, Parts, Repair;Repairs, Alterations, Miscellaneous, Services"
https://vendors.planetbids.com/portal/14058/bo/bo-detail/127223,Orange County Sanitation District,03/06/2025,Purchase of Sodium Hydroxide (NaOH) 50% Solution Totes,C-2025-671,04/08/2025,02:00pm,Bidding,Electronic,Orange,33.750631,-117.8722311,0311 - Sodium Hydroxide (Naoh) = Caustic,0311,Sodium Hydroxide (Naoh) = Caustic
https://vendors.planetbids.com/portal/14058/bo/bo-detail/126312,Orange County Sanitation District,02/20/2025,"PSA2025-004, CEQA SUPPORT SERVICES",PSA2025-004,04/09/2025,11:00am,Bidding,Electronic,Orange,33.750631,-117.8722311,2805 - Architecture & Engineering;2819 - Engineering;2820 - Environmental;2876 - Engineering - Environmental;3601 - Engineering,2805;2819;2820;2876;3601,Architecture & Engineering;Engineering;Environmental;Engineering;Engineering
https://vendors.planetbids.com/portal/14058/bo/bo-detail/127268,Orange County Sanitation District,03/06/2025,Technical Evaluation of Local Limits,CS-2025-666BD,04/17/2025,02:00pm,Bidding,Electronic,Orange,33.750631,-117.8722311,2820 - Environmental;2854 - Wastewater,2820;2854,Environmental;Wastewater
https://vendors.planetbids.com/portal/62973/bo/bo-detail/126843,Oceanside Unified School District,02/25/2025,OHS Roofing Project,2025-01-055B,03/18/2025,02:00pm,Bidding,Electronic,San Diego,32.9637838,-116.7706277,238160 - Roofing Contractors,238160,Roofing Contractors
https://vendors.planetbids.com/portal/48708/bo/bo-detail/126848,City of Big Bear Lake,02/25/2025,Annual Street Sweeping Services 2025,25.004,03/19/2025,12:00pm,Bidding,Electronic and Paper,San Bernardino,34.8253019,-116.0833144,"236220 - Commercial and Institutional Building Construction;237310 - Highway, Street, and Bridge Construction;237990 - Other Heavy and Civil Engineering Construction;238910 - Site Preparation Contractors",236220;237310;237990;238910,"Commercial and Institutional Building Construction;Highway, Street, and Bridge Construction;Other Heavy and Civil Engineering Construction;Site Preparation Contractors"
https://vendors.planetbids.com/portal/48708/bo/bo-detail/127418,City of Big Bear Lake,03/10/2025,2025 Citywide Line Striping Project,25.006,03/26/2025,10:00am,Bidding,Paper,San Bernardino,34.8253019,-116.0833144,"237310 - Highway, Street, and Bridge Construction",237310,"Highway, Street, and Bridge Construction"
https://vendors.planetbids.com/portal/48920/bo/bo-detail/126712,City of Lincoln,02/21/2025,Bella Breeze Community Park Phase 1,CIP497,04/03/2025,02:00pm,Bidding,Paper,Placer,39.1012064,-120.7650606,"65000 - Park, Playground, Recreational Area And Swimming Pool Equipment And Supplies;91063 - Public Utilities: Water, Sewer And Gas Maintenance And Repair;91200 - Construction Services, General (Incl. Maintenance And Repair Services);91400 - Construction Services, Trade (New Construction);98854 - Lighting Services For Parks, Athletic Fields, Parking Lots, Etc.;98863 - Park Area Construction/Renovation",65000;91063;91200;91400;98854;98863,"Park, Playground, Recreational Area And Swimming Pool Equipment And Supplies;Public Utilities: Water, Sewer And Gas Maintenance And Repair;Construction Services, General (Incl. Maintenance And Repair Services);Construction Services, Trade (New Construction);Lighting Services For Parks, Athletic Fields, Parking Lots, Etc.;Park Area Construction/Renovation"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/125097,City of San Diego,02/06/2025,As-Needed Civil Engineering CADD Services,H2526625-M & H2526626-M,03/13/2025,04:00pm,Bidding,Electronic,San Diego,32.9637838,-116.7706277,"90779 - Surveying Services (Not Aerial);91812 - Analytical Studies And Surveys (Consulting);91842 - Engineering Consulting;91889 - Real Estate/Land Consulting (Including Land Survey Consulting);92500 - Engineering Services, Professional;96252 - Mapping Services (Including Cartography And Surveying Services, Not Aerial)(See 920-33 For Digitized Mapping Services) And 905-10 For Aerial Mapping And Survey Services);96873 - Storm Drain Cleaning, Repair, And Sludge Removal Services;541330 - Engineering Services;541360 - Geophysical Surveying & Mapping Services;541370 - Surveying & Mapping (except geophysical) Services;237110 - Water and Sewer Line and Related Structures Construction",90779;91812;91842;91889;92500;96252;96873;541330;541360;541370;237110,"Surveying Services (Not Aerial);Analytical Studies And Surveys (Consulting);Engineering Consulting;Real Estate/Land Consulting (Including Land Survey Consulting);Engineering Services, Professional;Mapping Services (Including Cartography And Surveying Services, Not Aerial)(See 920-33 For Digitized Mapping Services) And 905-10 For Aerial Mapping And Survey Services);Storm Drain Cleaning, Repair, And Sludge Removal Services;Engineering Services;Geophysical Surveying & Mapping Services;Surveying & Mapping (except geophysical) Services;Water and Sewer Line and Related Structures Construction"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126370,City of San Diego,02/18/2025,As- Needed Tree Maintenance Services for General Open Space and Gas Tax Medians,10090044-25-G,03/14/2025,02:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,"91873 - Landscaping Consulting;96888 - Tree And Shrub Removal Services;98852 - Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services);98888 - Tree Trimming And Pruning Services;561730 - Landscaping Services",91873;96888;98852;98888;561730,"Landscaping Consulting;Tree And Shrub Removal Services;Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services);Tree Trimming And Pruning Services;Landscaping Services"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126376,City of San Diego,02/13/2025,Landscape Maintenance within Carmel Valley Maintenance Assessment District (MAD),10090256-25-G,03/14/2025,02:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,"98852 - Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services);561730 - Landscaping Services",98852;561730,"Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services);Landscaping Services"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126110,City of San Diego,02/10/2025,Business Plan Consultant for Golf Operations Division,10090171-25-G,03/14/2025,02:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,91800 - Consulting Services;98831 - Golf Course Management And Operation,91800;98831,Consulting Services;Golf Course Management And Operation
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126574,City of San Diego,02/21/2025,"Janitorial Services for the City’s Safe Sleeping Program Site Shower Trailers, Laundry Trailers, Common Areas, and Portable Restrooms Rebid",10090225-25-V,03/14/2025,03:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,"48500 - Janitorial Supplies, General Line;91039 - Janitorial/Custodial Services",48500;91039,"Janitorial Supplies, General Line;Janitorial/Custodial Services"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/125643,City of San Diego,01/31/2025,Smythe Channel and Via De La Bandola Channel Permittee Responsible Mitigation Project,K-25-2194-DBB-3-B,03/18/2025,02:00pm,Bidding,Electronic,San Diego,32.9637838,-116.7706277,"91200 - Construction Services, General (Incl. Maintenance And Repair Services);91300 - Construction Services, Heavy  (Incl. Maintenance And Repair Services);91400 - Construction Services, Trade (New Construction);237310 - Highway, Street, and Bridge Construction;541330 - Engineering Services;561730 - Landscaping Services;524126 - Direct Property and Casualty Insurance Carriers;541690 - Other Scientific and Technical Consulting Services",91200;91300;91400;237310;541330;561730;524126;541690,"Construction Services, General (Incl. Maintenance And Repair Services);Construction Services, Heavy  (Incl. Maintenance And Repair Services);Construction Services, Trade (New Construction);Highway, Street, and Bridge Construction;Engineering Services;Landscaping Services;Direct Property and Casualty Insurance Carriers;Other Scientific and Technical Consulting Services"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/125557,City of San Diego,01/21/2025,Jamacha Lomita Storm Drain,K-25-2336-DBB-3,03/19/2025,02:00pm,Bidding,Electronic,San Diego,32.9637838,-116.7706277,"91200 - Construction Services, General (Incl. Maintenance And Repair Services);91300 - Construction Services, Heavy  (Incl. Maintenance And Repair Services);91400 - Construction Services, Trade (New Construction);237310 - Highway, Street, and Bridge Construction;238910 - Site Preparation Contractors;238990 - All Other Specialty Trade Contractors;541330 - Engineering Services;561730 - Landscaping Services;524126 - Direct Property and Casualty Insurance Carriers;237110 - Water and Sewer Line and Related Structures Construction",91200;91300;91400;237310;238910;238990;541330;561730;524126;237110,"Construction Services, General (Incl. Maintenance And Repair Services);Construction Services, Heavy  (Incl. Maintenance And Repair Services);Construction Services, Trade (New Construction);Highway, Street, and Bridge Construction;Site Preparation Contractors;All Other Specialty Trade Contractors;Engineering Services;Landscaping Services;Direct Property and Casualty Insurance Carriers;Water and Sewer Line and Related Structures Construction"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126575,City of San Diego,02/19/2025,Sodium Hypochlorite 12.5% for Water and Wastewater Treatment,10090233-25-J,03/21/2025,03:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,"18000 - Chemical Raw Materials (In Large Quantities Primarily For Manufacturing Janitorial And Laundry Products);19000 - Chemicals And Solvents, Commercial (In Bulk);88500 - Water And Wastewater Treating Chemicals;96223 - Chemical Treatment Of Boiler And Tower Water",18000;19000;88500;96223,"Chemical Raw Materials (In Large Quantities Primarily For Manufacturing Janitorial And Laundry Products);Chemicals And Solvents, Commercial (In Bulk);Water And Wastewater Treating Chemicals;Chemical Treatment Of Boiler And Tower Water"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126559,City of San Diego,02/21/2025,Request for Sponsorship - Lifeguard Vehicle Partnership,RFS for Lifeguard Vehicle Partnership,03/21/2025,05:00pm,Bidding,Electronic,San Diego,32.9637838,-116.7706277,"07000 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) (Effective 1-1-06 This Class Inactivated, Refer To Classes 071, 072 And 073);92800 - Equipment Maintenance And Repair Services For Automobiles, Trucks, Trailers, Transit Buses And Other Vehicles;96289 - Vehicle Transporting Services",07000;92800;96289,"Automotive Vehicles And Related Transportation Equipment (Including Trailers) (Effective 1-1-06 This Class Inactivated, Refer To Classes 071, 072 And 073);Equipment Maintenance And Repair Services For Automobiles, Trucks, Trailers, Transit Buses And Other Vehicles;Vehicle Transporting Services"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126283,City of San Diego,02/10/2025,SAP As-Needed Consulting Services,10090270-25-S,03/24/2025,02:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,"20500 - Computers, Hardware, Software;20800 - Computer Software For Microcomputers (Preprogrammed);91800 - Consulting Services;91804 - Accounting/Auditing/Budget Consulting;91828 - Computer Hardware Consulting;91829 - Computer Software Consulting;91849 - Finance/Economics Consulting;91858 - Governmental Consulting;92000 - Data Processing, Computer, Programming, And Software Services;541690 - Other Scientific and Technical Consulting Services",20500;20800;91800;91804;91828;91829;91849;91858;92000;541690,"Computers, Hardware, Software;Computer Software For Microcomputers (Preprogrammed);Consulting Services;Accounting/Auditing/Budget Consulting;Computer Hardware Consulting;Computer Software Consulting;Finance/Economics Consulting;Governmental Consulting;Data Processing, Computer, Programming, And Software Services;Other Scientific and Technical Consulting Services"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126862,City of San Diego,02/25/2025,Labor Compliance Software Rebid,10090221-25-V,03/25/2025,02:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,"20500 - Computers, Hardware, Software;20800 - Computer Software For Microcomputers (Preprogrammed);20900 - Computer Software For Mini And Mainframe Computers (Preprogrammed);91829 - Computer Software Consulting;92000 - Data Processing, Computer, Programming, And Software Services",20500;20800;20900;91829;92000,"Computers, Hardware, Software;Computer Software For Microcomputers (Preprogrammed);Computer Software For Mini And Mainframe Computers (Preprogrammed);Computer Software Consulting;Data Processing, Computer, Programming, And Software Services"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/125264,City of San Diego,01/14/2025,Doyle Park Youth Enrichment Programs,10090217-25-L,03/25/2025,02:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,92400 - Educational/Training Services;95200 - Human Services;96168 - Sports Professionals Services (Including Sports And Recreational Programs And Referee/Umpire Services);96205 - Amusement And Entertainment Services (Incl. Performing Arts Professionals),92400;95200;96168;96205,Educational/Training Services;Human Services;Sports Professionals Services (Including Sports And Recreational Programs And Referee/Umpire Services);Amusement And Entertainment Services (Incl. Performing Arts Professionals)
https://vendors.planetbids.com/portal/17950/bo/bo-detail/126953,City of San Diego,02/27/2025,Splunk Cloud Subscriptions and Support Services,10090268-25-S,04/03/2025,03:00pm,Bidding,Electronic and Paper,San Diego,32.9637838,-116.7706277,"20500 - Computers, Hardware, Software;20800 - Computer Software For Microcomputers (Preprogrammed);20900 - Computer Software For Mini And Mainframe Computers (Preprogrammed);91829 - Computer Software Consulting;92000 - Data Processing, Computer, Programming, And Software Services",20500;20800;20900;91829;92000,"Computers, Hardware, Software;Computer Software For Microcomputers (Preprogrammed);Computer Software For Mini And Mainframe Computers (Preprogrammed);Computer Software Consulting;Data Processing, Computer, Programming, And Software Services"
https://vendors.planetbids.com/portal/17950/bo/bo-detail/125512,City of San Diego,01/17/2025,Storm Drain Group 763,K-25-2378-DBB-3,04/09/2025,02:00pm,Bidding,Electronic,San Diego,32.9637838,-116.7706277,"91200 - Construction Services, General (Incl. Maintenance And Repair Services);91400 - Construction Services, Trade (New Construction);237310 - Highway, Street, and Bridge Construction;238910 - Site Preparation Contractors;238990 - All Other Specialty Trade Contractors;541330 - Engineering Services;237110 - Water and Sewer Line and Related Structures Construction",91200;91400;237310;238910;238990;541330;237110,"Construction Services, General (Incl. Maintenance And Repair Services);Construction Services, Trade (New Construction);Highway, Street, and Bridge Construction;Site Preparation Contractors;All Other Specialty Trade Contractors;Engineering Services;Water and Sewer Line and Related Structures Construction"
https://vendors.planetbids.com/portal/48213/bo/bo-detail/126213,"DOWL, LLC",02/07/2025,City of Carlin Splash Pad,,03/17/2025,02:00pm,Bidding,Paper,Washoe,38.305749,-122.7358219,237990 - Other Heavy and Civil Engineering Construction;712190 - Nature Parks and Other Similar Institutions,237990;712190,Other Heavy and Civil Engineering Construction;Nature Parks and Other Similar Institutions
https://vendors.planetbids.com/portal/48213/bo/bo-detail/126676,"DOWL, LLC",02/21/2025,2025 Road Replacement & Rehabilitation Project,,03/21/2025,02:00pm,Bidding,Electronic,Washoe,38.305749,-122.7358219,"237310 - Highway, Street, and Bridge Construction",237310,"Highway, Street, and Bridge Construction"
https://vendors.planetbids.com/portal/24763/bo/bo-detail/126374,East Side Union High School District,02/14/2025,"DW Site Improvements (PH-Covered Walkway 2025), DW Roofing",B-03-24-25,03/12/2025,02:00pm,Bidding,Electronic and Paper,Santa Clara,37.2333253,-121.6846349,"15500 - Buildings And Structures: Fabricated And Prefabricated;21000 - Concrete And Metal Products, Culverts, Pilings, Septic Tanks, Accessories And Supplies;57000 - Metals: Bars, Plates, Rods, Sheets, Strips, Structural Shapes, Tubing, And Fabricated Items;77000 - Roofing Materials And Supplies;90900 - Building Construction Services, New  (Incl. Maintenance And Repair Services);90922 - Building Construction, Non-Residential (Office Bldg., Etc.);91000 - Building Maintenance, Installation And Repair Services;91066 - Roofing, Gutters, And Downspouts Maintenance And Repair;91078 - Weather And Waterproofing Maintenance And Repair Services;91200 - Construction Services, General (Incl. Maintenance And Repair Services);91350 - Construction, Street (Major And Residential)(Includes Reconstruction);91430 - Concrete;91473 - Roofing And Siding;96800 - Public Works And Related Services",15500;21000;57000;77000;90900;90922;91000;91066;91078;91200;91350;91430;91473;96800,"Buildings And Structures: Fabricated And Prefabricated;Concrete And Metal Products, Culverts, Pilings, Septic Tanks, Accessories And Supplies;Metals: Bars, Plates, Rods, Sheets, Strips, Structural Shapes, Tubing, And Fabricated Items;Roofing Materials And Supplies;Building Construction Services, New  (Incl. Maintenance And Repair Services);Building Construction, Non-Residential (Office Bldg., Etc.);Building Maintenance, Installation And Repair Services;Roofing, Gutters, And Downspouts Maintenance And Repair;Weather And Waterproofing Maintenance And Repair Services;Construction Services, General (Incl. Maintenance And Repair Services);Construction, Street (Major And Residential)(Includes Reconstruction);Concrete;Roofing And Siding;Public Works And Related Services"
https://vendors.planetbids.com/portal/24763/bo/bo-detail/126197,East Side Union High School District,02/14/2025,DW Infrastructure - Play Court Improvements (EV Basketball),B-02-24-25,03/13/2025,02:00pm,Bidding,Electronic and Paper,Santa Clara,37.2333253,-121.6846349,"15500 - Buildings And Structures: Fabricated And Prefabricated;21000 - Concrete And Metal Products, Culverts, Pilings, Septic Tanks, Accessories And Supplies;29500 - Elevators, Escalators, And Moving Walks (Building Type);33000 - Fencing;36000 - Floor Covering, Floor Covering Installation And Removal Equipment, And Supplies;57000 - Metals: Bars, Plates, Rods, Sheets, Strips, Structural Shapes, Tubing, And Fabricated Items;63000 - Paint, Protective Coatings, Varnish, Wallpaper, And Related Products;65000 - Park, Playground, Recreational Area And Swimming Pool Equipment And Supplies;90900 - Building Construction Services, New  (Incl. Maintenance And Repair Services);90922 - Building Construction, Non-Residential (Office Bldg., Etc.);91006 - Carpentry Maintenance And Repair Services;91054 - Painting, Maintenance And Repair Services (Including Caulking);91200 - Construction Services, General (Incl. Maintenance And Repair Services);91240 - Demolition Services, Construction services;91427 - Carpentry;91461 - Painting And Wallpapering;96800 - Public Works And Related Services",15500;21000;29500;33000;36000;57000;63000;65000;90900;90922;91006;91054;91200;91240;91427;91461;96800,"Buildings And Structures: Fabricated And Prefabricated;Concrete And Metal Products, Culverts, Pilings, Septic Tanks, Accessories And Supplies;Elevators, Escalators, And Moving Walks (Building Type);Fencing;Floor Covering, Floor Covering Installation And Removal Equipment, And Supplies;Metals: Bars, Plates, Rods, Sheets, Strips, Structural Shapes, Tubing, And Fabricated Items;Paint, Protective Coatings, Varnish, Wallpaper, And Related Products;Park, Playground, Recreational Area And Swimming Pool Equipment And Supplies;Building Construction Services, New  (Incl. Maintenance And Repair Services);Building Construction, Non-Residential (Office Bldg., Etc.);Carpentry Maintenance And Repair Services;Painting, Maintenance And Repair Services (Including Caulking);Construction Services, General (Incl. Maintenance And Repair Services);Demolition Services, Construction services;Carpentry;Painting And Wallpapering;Public Works And Related Services"
https://vendors.planetbids.com/portal/23758/bo/bo-detail/126912,Long Beach Unified School District,02/26/2025,SECONDARY INTERNET SERVICE PROVIDER SERVICES,2425-017-RFP,03/13/2025,04:00pm,Bidding,Electronic,Kern,35.3145701,-118.753822,"1575 - Computer - Equipment;1625 - Computer - Parts & Supplies;1675 - Computer - Tools;1825 - Consultant - Engineering Services;4250 - Optical Equipment, Accessories & Supplies;5325 - Telecommunication Equipment (Cabling & Fiber Optics);5350 - Telecommunications Equipment (Radio/Telephones/Internet);5375 - Telecommunications Installation & Maintenance Services;1999 - Project Management Services",1575;1625;1675;1825;4250;5325;5350;5375;1999,"Computer;Computer;Computer;Consultant;Optical Equipment, Accessories & Supplies;Telecommunication Equipment (Cabling & Fiber Optics);Telecommunications Equipment (Radio/Telephones/Internet);Telecommunications Installation & Maintenance Services;Project Management Services"
https://vendors.planetbids.com/portal/23758/bo/bo-detail/125965,Long Beach Unified School District,01/31/2025,Food Service Equipment Labor & Installation,FS419-2425/RFP,03/14/2025,12:00pm,Bidding,Electronic,Kern,35.3145701,-118.753822,"2100 - Contractor - Construction Services;2225 - Contractor - General Contractor;3075 - Food Service  Equipment;3675 - Kitchen & Cafeteria  Equipment;111 - CUPCCA - Projects over $200,000",2100;2225;3075;3675;111,Contractor;Contractor;Food Service  Equipment;Kitchen & Cafeteria  Equipment;CUPCCA
https://vendors.planetbids.com/portal/23758/bo/bo-detail/126405,Long Beach Unified School District,02/14/2025,RFQ/P 2425-65 Construction Management Services (Various Projects),RFQ/P 2425-65,03/25/2025,02:00pm,Bidding,Electronic,Kern,35.3145701,-118.753822,1999 - Project Management Services;0003 - LBUSD Construction Management Services (Pre-Qualified),1999;0003,Project Management Services;LBUSD Construction Management Services (Pre-Qualified)
https://vendors.planetbids.com/portal/23758/bo/bo-detail/127320,Long Beach Unified School District,03/07/2025,LBUSD FAC10-2425C AV Installation in Portables at Los Cerritos ES,FAC10-2425C,03/31/2025,01:00pm,Bidding,Electronic,Kern,35.3145701,-118.753822,"2175 - Contractor - Electrical Installation;2225 - Contractor - General Contractor;101 - CUPCCA - Projects less than $200,000;111 - CUPCCA - Projects over $200,000",2175;2225;101;111,Contractor;Contractor;CUPCCA;CUPCCA
https://vendors.planetbids.com/portal/23758/bo/bo-detail/127319,Long Beach Unified School District,03/07/2025,LBUSD FAC10-2425B AV Installation in Portables at Tincher K8 School,FAC10-2425B,03/31/2025,01:00pm,Bidding,Electronic,Kern,35.3145701,-118.753822,"2175 - Contractor - Electrical Installation;2225 - Contractor - General Contractor;101 - CUPCCA - Projects less than $200,000;111 - CUPCCA - Projects over $200,000",2175;2225;101;111,Contractor;Contractor;CUPCCA;CUPCCA
https://vendors.planetbids.com/portal/23758/bo/bo-detail/127317,Long Beach Unified School District,03/07/2025,LBUSD FAC10-2425A AV Installation in Portables at Gant ES,FAC10-2425A,03/31/2025,01:00pm,Bidding,Electronic,Kern,35.3145701,-118.753822,"2175 - Contractor - Electrical Installation;2225 - Contractor - General Contractor;101 - CUPCCA - Projects less than $200,000;111 - CUPCCA - Projects over $200,000",2175;2225;101;111,Contractor;Contractor;CUPCCA;CUPCCA
https://vendors.planetbids.com/portal/48397/bo/bo-detail/126413,Santa Clara Valley Water District,02/13/2025,Winfield Complex Roof Coating and Repair,VW0558,03/12/2025,02:00pm,Bidding,Electronic,Santa Clara,37.2333253,-121.6846349,"77000 - Roofing Materials And Supplies;90900 - Building Construction Services, New  (Incl. Maintenance And Repair Services);90922 - Building Construction, Non-Residential (Office Bldg., Etc.);91078 - Weather And Waterproofing Maintenance And Repair Services;91200 - Construction Services, General (Incl. Maintenance And Repair Services);91473 - Roofing And Siding;92581 - Roofing, Engineering",77000;90900;90922;91078;91200;91473;92581,"Roofing Materials And Supplies;Building Construction Services, New  (Incl. Maintenance And Repair Services);Building Construction, Non-Residential (Office Bldg., Etc.);Weather And Waterproofing Maintenance And Repair Services;Construction Services, General (Incl. Maintenance And Repair Services);Roofing And Siding;Roofing, Engineering"
https://vendors.planetbids.com/portal/48397/bo/bo-detail/125617,Santa Clara Valley Water District,02/07/2025,Electrical Inspection Services,VW0549,03/13/2025,02:00pm,Bidding,Electronic,Santa Clara,37.2333253,-121.6846349,"90692 - Utilities (Gas, Steam, Electric) - Architectural;91438 - Electrical;91800 - Consulting Services;91815 - Architectural Consulting;91831 - Construction Consulting;91842 - Engineering Consulting;91843 - Environmental Consulting;91888 - Quality Assurance/Control Consulting;91897 - Utilities: Gas, Water, Electric Consulting;96185 - Utility Services, Electric, Gas, Water;92531 - Electrical Engineering;90626 - Electronics - Architectural Services;91832 - Consulting Services (Not Otherwise Classified);91882 - Scientific/Technical Consulting;92595 - Utilities (Gas, Steam, Electric)/Engineering",90692;91438;91800;91815;91831;91842;91843;91888;91897;96185;92531;90626;91832;91882;92595,"Utilities (Gas, Steam, Electric);Electrical;Consulting Services;Architectural Consulting;Construction Consulting;Engineering Consulting;Environmental Consulting;Quality Assurance/Control Consulting;Utilities: Gas, Water, Electric Consulting;Utility Services, Electric, Gas, Water;Electrical Engineering;Electronics;Consulting Services (Not Otherwise Classified);Scientific/Technical Consulting;Utilities (Gas, Steam, Electric)/Engineering"
https://vendors.planetbids.com/portal/48397/bo/bo-detail/125973,Santa Clara Valley Water District,02/14/2025,Trimble SX12 Land Survey and Mapping,VW0553,03/14/2025,02:00pm,Bidding,Electronic,Santa Clara,37.2333253,-121.6846349,"91889 - Real Estate/Land Consulting (Including Land Survey Consulting);96194 - Zoning, Land Use Studies;96252 - Mapping Services (Including Cartography And Surveying Services, Not Aerial);92561 - Land Development and Planning/Engineering;92586 - Surveyor Services, Land;90510 - Aerial Surveys and Mapping Services",91889;96194;96252;92561;92586;90510,"Real Estate/Land Consulting (Including Land Survey Consulting);Zoning, Land Use Studies;Mapping Services (Including Cartography And Surveying Services, Not Aerial);Land Development and Planning/Engineering;Surveyor Services, Land;Aerial Surveys and Mapping Services"
